ID Ocorrência;Data/Hora Ocorrência;Faixa 1 Hora Fato;Mês;Ano;Dia da Semana;Status Registro;Natureza Principal;Tentado/Consumado Nat Principal;Causa Presumida;Meio Utilizado;Perímetro;Local Imediato;Bairro;Município (Código);Município (Fato);UF - Sigla;Número Envolvido/Ocorrência;Condução à Delegacia;Tipo Envolvimento;Raça/Etnia;Idade Aparente;Sexo - Código;LGBTQIA+?;Identidade de Gênero;Orientação Sexual;Escolaridade;Relação Vítima/Autor;Bairro (Envolvido);Município (Envolvido);UF - Sigla (Envolvido);Natureza Delito (Envolvido);Tentado/Consumado Delito (Envolvido)
A2024ID11452;24/09/2024 07:44;De 07:00 as 07:59;9;2024;Terça-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;RECANTO DA SERRA;310900;BRUMADINHO;MG;2;SEM PRISAO;AUTOR;PARDA;23;M;Não;NAO INFORMADA;NAO INFORMADA;ENSINO FUNDAMENTAL COMPLETO (COMPREENDE OS PRIMEIROS OITO ANOS DE ESTUDO);;NOVO IGARAPÉ;IGARAPE;MG;AMEACA;Consumado
A2024ID11452;24/09/2024 07:44;De 07:00 as 07:59;9;2024;Terça-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;RECANTO DA SERRA;310900;BRUMADINHO;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;37;M;Não;NAO INFORMADA;NAO INFORMADA;SUPERIOR INCOMPLETO;AMIGO / CONHECIDO;RECANTO DA SERRA;BRUMADINHO;MG;AMEACA;Consumado
A2024ID11454;23/09/2024 19:40;De 19:00 as 19:59;9;2024;Segunda-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;APARTAMENTO;PEDRA GRANDE;312160;DIAMANTINA;MG;1;FLAGRANTE DE CRIME / CONTRAVENCAO;AUTOR;PARDA;25;M;Sim;NAO INFORMADA;BISSEXUAL;SUPERIOR INCOMPLETO;;PEDRA GRANDE;DIAMANTINA;MG;INJURIA RACIAL;Consumado
A2024ID11454;23/09/2024 19:40;De 19:00 as 19:59;9;2024;Segunda-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;APARTAMENTO;PEDRA GRANDE;312160;DIAMANTINA;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;21;M;Sim;NAO INFORMADA;HOMOSSEXUAL;SUPERIOR INCOMPLETO;VIZINHO;PEDRA GRANDE;DIAMANTINA;MG;INJURIA RACIAL;Consumado
A2024ID11456;23/09/2024 10:35;De 10:00 as 10:59;9;2024;Segunda-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;BAIRRO PRAIA;311800;CONGONHAS;MG;3;SEM PRISAO;AUTOR;IGNORADA;41;M;Não;NAO INFORMADA;NAO INFORMADA;OUTROS - ESCOLARIDADE;;BAIRRO PRAIA;CONGONHAS;MG;INJURIA;Consumado
A2024ID11456;23/09/2024 10:35;De 10:00 as 10:59;9;2024;Segunda-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;BAIRRO PRAIA;311800;CONGONHAS;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;21;M;Sim;HOMEM TRANSEXUAL;HOMOSSEXUAL;ENSINO MEDIO INCOMPLETO ( 2º GRAU);VIZINHO;BAIRRO PRAIA;CONGONHAS;MG;INJURIA;Consumado
A2024ID11458;22/09/2024 20:04;De 20:00 as 20:59;9;2024;Domingo;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;VIA DE ACESSO PUBLICA;SAO JUDAS TADEU;313240;ITAJUBA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;26;F;Sim;TRAVESTI;HOMOSSEXUAL;ENSINO FUNDAMENTAL INCOMPLETO (COMPREENDE OS PRIMEIROS OITO ANOS DE ESTUDO);SEM RELACIONAMENTO;JARDIM DAS COLINAS;ITAJUBA;MG;VIAS DE FATO / AGRESSAO;Consumado
A2024ID11459;22/09/2024 16:30;De 16:00 as 16:59;9;2024;Domingo;FECHADO;ASSEDIO SEXUAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;LONDRINA;314070;MATEUS LEME;MG;1;SEM PRISAO;AUTOR;IGNORADA;63;M;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO COMPLETO (2º GRAU);;PLANALTO;MATEUS LEME;MG;ASSEDIO SEXUAL;Consumado
A2024ID11460;21/09/2024 18:30;De 18:00 as 18:59;9;2024;Sabado;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;NACOES UNIDAS;315670;SABARA;MG;2;SEM PRISAO;AUTOR;IGNORADA;21;M;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;NACOES UNIDAS;SABARA;MG;AMEACA;Consumado
A2024ID11460;21/09/2024 18:30;De 18:00 as 18:59;9;2024;Sabado;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;NACOES UNIDAS;315670;SABARA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;51;F;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO COMPLETO (2º GRAU);SEM RELACIONAMENTO;NACOES UNIDAS;SABARA;MG;AMEACA;Consumado
A2024ID11462;21/09/2024 12:30;De 12:00 as 12:59;9;2024;Sabado;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;OUTROS - ESTABELECIMENTOS COMERCIAIS / SERVIC;ELDORADO;311860;CONTAGEM;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;23;M;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);COLEGA DE TRABALHO / SUPERIOR HIERARQUICO;TIROL;BELO HORIZONTE;MG;VIAS DE FATO / AGRESSAO;Consumado
A2024ID11463;20/09/2024 22:30;De 22:00 as 22:59;9;2024;Sexta-Feira;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;AFRANIO PAIVA;315990;SANTO ANT DO AMPARO;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;32;M;Não;NAO INFORMADA;NAO INFORMADA;SUPERIOR INCOMPLETO;OUTROS - RELACAO VITIMA AUTOR;AFRANIO PAIVA;SANTO ANT DO AMPARO;MG;INJURIA;Consumado
A2024ID11464;19/09/2024 03:58;De 03:00 as 03:59;9;2024;Quinta-Feira;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;VIOLENCIA OU VIAS DE FATO;URBANO;VIA DE ACESSO PUBLICA;CENTRO;310620;BELO HORIZONTE;MG;1;FLAGRANTE DE CRIME / CONTRAVENCAO;AUTOR;PARDA;39;M;Não;NAO INFORMADA;NAO INFORMADA;SUPERIOR COMPLETO;;;;;VIAS DE FATO / AGRESSAO;Consumado
A2024ID11464;19/09/2024 03:58;De 03:00 as 03:59;9;2024;Quinta-Feira;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;VIOLENCIA OU VIAS DE FATO;URBANO;VIA DE ACESSO PUBLICA;CENTRO;310620;BELO HORIZONTE;MG;2;FLAGRANTE DE CRIME / CONTRAVENCAO;AUTOR;PRETO;28;M;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO COMPLETO (2º GRAU);;;;;VIAS DE FATO / AGRESSAO;Consumado
A2024ID11466;18/09/2024 08:25;De 08:00 as 08:59;9;2024;Quarta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;BARRO PRETO;310620;BELO HORIZONTE;MG;1;SEM PRISAO;AUTOR;IGNORADA;48;M;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;CARLOS PRATES;BELO HORIZONTE;MG;INJURIA;Consumado
